ID,AGENT,TYPE,CONFIDENCE,SECURITY
3084139320,OpenAI_Codex,feat,9,0
3084190435,OpenAI_Codex,feat,9,0
3148082011,OpenAI_Codex,ci,9,0
3125407185,OpenAI_Codex,refactor,10,0
3125531000,OpenAI_Codex,fix,10,0
3216148946,OpenAI_Codex,feat,9,0
3216198521,OpenAI_Codex,feat,9,0
3216426767,OpenAI_Codex,feat,9,0
3216434898,OpenAI_Codex,fix,10,0
3216438305,OpenAI_Codex,feat,9,0
3216455571,OpenAI_Codex,feat,9,0
3216464536,OpenAI_Codex,fix,9,0
3216483874,OpenAI_Codex,feat,9,0
3216495081,OpenAI_Codex,fix,8,0
3216512268,OpenAI_Codex,feat,9,0
3216515663,OpenAI_Codex,feat,9,0
3216519164,OpenAI_Codex,feat,9,0
3104286323,OpenAI_Codex,refactor,9,0
3104297971,OpenAI_Codex,docs,9,0
3104392063,OpenAI_Codex,refactor,9,0
3129824536,OpenAI_Codex,feat,10,0
3253563912,OpenAI_Codex,test,10,0
3254273832,OpenAI_Codex,docs,9,0
3275019287,OpenAI_Codex,fix,10,0
3176479789,OpenAI_Codex,feat,9,1
3277845608,OpenAI_Codex,feat,9,0
3278088521,OpenAI_Codex,feat,9,0
3116112963,OpenAI_Codex,feat,9,0
3119325967,OpenAI_Codex,feat,9,0
3203786849,OpenAI_Codex,build,9,0
3203773781,OpenAI_Codex,feat,9,0
3262961474,OpenAI_Codex,feat,9,0
3118886753,OpenAI_Codex,fix,10,0
3118786964,OpenAI_Codex,feat,8,0
3118651615,OpenAI_Codex,fix,10,0
3118641547,OpenAI_Codex,fix,10,0
3157800078,OpenAI_Codex,fix,10,0
3157830895,OpenAI_Codex,feat,9,0
3073766489,OpenAI_Codex,feat,9,0
3073913021,OpenAI_Codex,fix,8,0
3073952362,OpenAI_Codex,fix,8,0
3243689758,OpenAI_Codex,feat,8,0
3242583144,OpenAI_Codex,feat,9,0
3242772297,OpenAI_Codex,feat,9,0
3242776323,OpenAI_Codex,feat,9,0
3242897989,OpenAI_Codex,feat,9,0
3242901220,OpenAI_Codex,feat,9,0
3249176530,OpenAI_Codex,fix,9,0
3077296354,OpenAI_Codex,fix,10,0
3077511957,OpenAI_Codex,feat,9,0
3151661777,OpenAI_Codex,docs,9,0
3151682849,OpenAI_Codex,fix,8,0
3151705147,OpenAI_Codex,test,9,0
3151753599,OpenAI_Codex,test,9,0
3151753728,OpenAI_Codex,fix,9,0
3088602013,OpenAI_Codex,fix,10,0
3088638667,OpenAI_Codex,docs,9,1
3088700828,OpenAI_Codex,docs,9,0
3088710464,OpenAI_Codex,refactor,8,0
3143179579,OpenAI_Codex,refactor,9,1
3106545585,OpenAI_Codex,feat,9,0
3106856330,OpenAI_Codex,test,9,1
3107327866,OpenAI_Codex,feat,9,0
3107487935,OpenAI_Codex,refactor,10,0
3107509980,OpenAI_Codex,feat,9,0
3107745349,OpenAI_Codex,feat,9,0
3229874678,OpenAI_Codex,feat,8,0
3263104945,OpenAI_Codex,feat,9,0
3263132741,OpenAI_Codex,feat,9,0
3277565331,OpenAI_Codex,fix,10,0
3215985495,OpenAI_Codex,test,9,0
3216141825,OpenAI_Codex,test,9,0
3216200734,OpenAI_Codex,feat,9,0
3216380527,OpenAI_Codex,feat,9,0
3217333516,OpenAI_Codex,feat,9,0
3165521052,OpenAI_Codex,fix,10,0
3127850440,OpenAI_Codex,style,9,0
3128560032,OpenAI_Codex,docs,9,0
3128747420,OpenAI_Codex,chore,8,0
3138812637,OpenAI_Codex,fix,10,0
3207090491,OpenAI_Codex,fix,10,0
3143771583,OpenAI_Codex,fix,9,0
3173331761,OpenAI_Codex,test,9,0
3072267149,OpenAI_Codex,feat,9,0
3072276670,OpenAI_Codex,fix,10,0
3072291123,OpenAI_Codex,docs,9,0
3072319499,OpenAI_Codex,feat,9,0
3072331439,OpenAI_Codex,fix,10,0
3072348761,OpenAI_Codex,fix,10,0
3072379880,OpenAI_Codex,docs,9,0
3072410557,OpenAI_Codex,docs,9,1
3072427610,OpenAI_Codex,feat,8,0
3072438099,OpenAI_Codex,feat,9,0
3072446220,OpenAI_Codex,feat,8,0
3072453456,OpenAI_Codex,docs,9,0
3072456373,OpenAI_Codex,feat,9,1
3072462603,OpenAI_Codex,feat,9,0
3072462835,OpenAI_Codex,feat,9,1
3072466764,OpenAI_Codex,feat,9,0
3072475567,OpenAI_Codex,docs,9,0
3072482820,OpenAI_Codex,docs,9,0
3072490819,OpenAI_Codex,test,8,0
3072514215,OpenAI_Codex,feat,9,0
3072527561,OpenAI_Codex,feat,8,0
3072538249,OpenAI_Codex,fix,10,0
3231903154,OpenAI_Codex,feat,9,0
3137214864,OpenAI_Codex,fix,10,0
3137102850,OpenAI_Codex,refactor,10,0
3153471782,OpenAI_Codex,feat,9,0
3153520552,OpenAI_Codex,feat,9,0
3153535730,OpenAI_Codex,test,9,0
3153553498,OpenAI_Codex,feat,9,0
3153606687,OpenAI_Codex,test,9,0
3153698113,OpenAI_Codex,fix,10,0
3195944087,OpenAI_Codex,chore,9,0
3098814326,OpenAI_Codex,refactor,9,1
3098826710,OpenAI_Codex,test,9,0
3098879876,OpenAI_Codex,feat,9,0
3098913687,OpenAI_Codex,test,9,0
3098983173,OpenAI_Codex,fix,9,1
3099541552,OpenAI_Codex,refactor,9,1
3100229154,OpenAI_Codex,fix,10,0
3100904647,OpenAI_Codex,feat,9,0
3164924720,OpenAI_Codex,refactor,10,0
3185333219,OpenAI_Codex,feat,9,0
3234785818,OpenAI_Codex,feat,9,1
3234907108,OpenAI_Codex,feat,8,0
3115270270,OpenAI_Codex,feat,9,0
3155501268,OpenAI_Codex,feat,9,0
3155619434,OpenAI_Codex,refactor,10,0
3085404891,OpenAI_Codex,test,9,0
3085425175,OpenAI_Codex,test,9,0
3085426031,OpenAI_Codex,test,9,0
3085487490,OpenAI_Codex,docs,9,0
3087706936,OpenAI_Codex,feat,9,0
3119266797,OpenAI_Codex,docs,9,0
3226449884,OpenAI_Codex,fix,10,0
3226495912,OpenAI_Codex,ci,9,0
3226703437,OpenAI_Codex,fix,10,0
3226784644,OpenAI_Codex,fix,10,0
3174023919,OpenAI_Codex,docs,10,0
3244512224,OpenAI_Codex,build,9,0
3169431698,OpenAI_Codex,fix,10,0
3194910932,OpenAI_Codex,fix,10,1
3269709558,OpenAI_Codex,feat,9,1
3269799915,OpenAI_Codex,feat,9,0
3269856351,OpenAI_Codex,feat,8,0
3269861781,OpenAI_Codex,feat,9,1
3269868321,OpenAI_Codex,feat,9,0
3269906596,OpenAI_Codex,feat,8,0
3269932175,OpenAI_Codex,feat,9,0
3269995648,OpenAI_Codex,feat,9,0
3270061081,OpenAI_Codex,feat,9,0
3270138991,OpenAI_Codex,test,9,0
3270185352,OpenAI_Codex,test,9,0
3270213098,OpenAI_Codex,refactor,9,0
3270216705,OpenAI_Codex,refactor,9,0
3270239045,OpenAI_Codex,feat,9,0
3270349296,OpenAI_Codex,refactor,10,0
3270402787,OpenAI_Codex,feat,9,0
3132065170,OpenAI_Codex,feat,9,0
3132088642,OpenAI_Codex,feat,9,0
3132105611,OpenAI_Codex,feat,9,0
3184712416,OpenAI_Codex,fix,9,0
3199802664,OpenAI_Codex,feat,9,0
3199855293,OpenAI_Codex,feat,9,0
3199870388,OpenAI_Codex,feat,9,0
3199884979,OpenAI_Codex,build,10,0
3204341845,OpenAI_Codex,feat,9,0
3204343027,OpenAI_Codex,feat,9,0
3204360175,OpenAI_Codex,test,9,0
3204425341,OpenAI_Codex,feat,9,0
3204445121,OpenAI_Codex,test,9,0
3204496091,OpenAI_Codex,feat,8,0
3204498847,OpenAI_Codex,feat,9,0
3204515387,OpenAI_Codex,feat,9,0
3204516347,OpenAI_Codex,feat,9,0
3204553939,OpenAI_Codex,refactor,8,0
3204555043,OpenAI_Codex,fix,10,0
3204555705,OpenAI_Codex,feat,9,0
3204574293,OpenAI_Codex,refactor,8,1
3204589793,OpenAI_Codex,feat,9,0
3204637095,OpenAI_Codex,test,9,0
3204643957,OpenAI_Codex,feat,9,0
3204675101,OpenAI_Codex,feat,9,0
3204679411,OpenAI_Codex,feat,9,0
3204679950,OpenAI_Codex,feat,9,0
3204681644,OpenAI_Codex,feat,8,0
3204686854,OpenAI_Codex,feat,8,0
3204690682,OpenAI_Codex,fix,9,0
3204700723,OpenAI_Codex,feat,9,0
3204710446,OpenAI_Codex,refactor,8,0
3204733500,OpenAI_Codex,feat,9,0
3204742564,OpenAI_Codex,feat,9,0
3204743310,OpenAI_Codex,feat,8,0
3070913147,OpenAI_Codex,docs,9,0
3070915829,OpenAI_Codex,feat,9,0
3070916231,OpenAI_Codex,refactor,9,0
3070917871,OpenAI_Codex,feat,9,0
3070921391,OpenAI_Codex,test,9,0
3135658389,OpenAI_Codex,refactor,8,0
3089873827,OpenAI_Codex,docs,9,0
3090009726,OpenAI_Codex,docs,9,0
3090117167,OpenAI_Codex,docs,9,0
3090119759,OpenAI_Codex,docs,9,0
3090120856,OpenAI_Codex,docs,9,0
3090121557,OpenAI_Codex,docs,9,1
3090121836,OpenAI_Codex,docs,9,0
3090192568,OpenAI_Codex,docs,9,0
3090193272,OpenAI_Codex,docs,9,0
3234233546,OpenAI_Codex,ci,9,0
3234364931,OpenAI_Codex,fix,10,0
3185689794,OpenAI_Codex,feat,9,1
3185775985,OpenAI_Codex,feat,9,0
3160918222,OpenAI_Codex,feat,9,0
3160847165,OpenAI_Codex,test,9,0
3160846247,OpenAI_Codex,test,9,0
3160845196,OpenAI_Codex,feat,9,0
3160838798,OpenAI_Codex,feat,9,1
3160815327,OpenAI_Codex,feat,9,0
3169068562,OpenAI_Codex,docs,8,0
3263056782,OpenAI_Codex,feat,10,0
3166124377,OpenAI_Codex,fix,10,0
3166112775,OpenAI_Codex,fix,10,0
3166090227,OpenAI_Codex,refactor,9,0
3155176193,OpenAI_Codex,docs,10,0
3157747018,OpenAI_Codex,feat,9,0
3267279245,OpenAI_Codex,feat,9,0
3107843690,OpenAI_Codex,refactor,8,0
3107856358,OpenAI_Codex,refactor,9,0
3107874584,OpenAI_Codex,docs,9,0
3107985863,OpenAI_Codex,feat,9,1
3206106281,OpenAI_Codex,fix,10,0
3172852773,OpenAI_Codex,docs,9,0
3172804311,OpenAI_Codex,feat,9,0
3172748472,OpenAI_Codex,feat,9,1
3119844563,OpenAI_Codex,build,9,0
3120161520,OpenAI_Codex,feat,9,0
3120317295,OpenAI_Codex,chore,9,0
3099415540,OpenAI_Codex,feat,9,0
3100408142,OpenAI_Codex,chore,9,0
3101061555,OpenAI_Codex,feat,8,0
3184173617,OpenAI_Codex,fix,10,0
3266948091,OpenAI_Codex,feat,9,0
3090120242,OpenAI_Codex,docs,9,0
3090121273,OpenAI_Codex,docs,9,0
3090121346,OpenAI_Codex,docs,9,0
3090122198,OpenAI_Codex,docs,9,0
3090122720,OpenAI_Codex,docs,9,0
3090122904,OpenAI_Codex,docs,9,0
3090122953,OpenAI_Codex,docs,9,0
3090193147,OpenAI_Codex,docs,9,0
3090193381,OpenAI_Codex,docs,9,0
3090194277,OpenAI_Codex,docs,9,0
3090194363,OpenAI_Codex,docs,9,0
3090760661,OpenAI_Codex,docs,9,1
3091174597,OpenAI_Codex,docs,9,0
3091670181,OpenAI_Codex,feat,10,0
3091919000,OpenAI_Codex,docs,9,0
3091924467,OpenAI_Codex,chore,8,0
3138116159,OpenAI_Codex,feat,8,0
3138247126,OpenAI_Codex,feat,9,0
3226857507,OpenAI_Codex,fix,10,0
3226850115,OpenAI_Codex,ci,9,0
3131552625,OpenAI_Codex,docs,10,0
3131539569,OpenAI_Codex,feat,9,0
3193087425,OpenAI_Codex,feat,9,0
3193101893,OpenAI_Codex,feat,9,0
3193115207,OpenAI_Codex,feat,9,0
3193121333,OpenAI_Codex,feat,9,0
3193128929,OpenAI_Codex,test,9,0
3193172259,OpenAI_Codex,feat,9,0
3193173304,OpenAI_Codex,feat,9,0
3193189736,OpenAI_Codex,feat,9,0
3193267021,OpenAI_Codex,feat,9,0
3193387760,OpenAI_Codex,feat,9,0
3193407880,OpenAI_Codex,test,9,0
3146011331,OpenAI_Codex,feat,9,0
3146037465,OpenAI_Codex,fix,10,0
3146104471,OpenAI_Codex,test,8,0
3176961225,OpenAI_Codex,docs,9,0
3176838248,OpenAI_Codex,fix,10,0
3084840862,OpenAI_Codex,feat,9,0
3084917754,OpenAI_Codex,fix,9,0
3084926639,OpenAI_Codex,feat,9,1
3084943494,OpenAI_Codex,feat,8,0
3084954409,OpenAI_Codex,feat,9,0
3084962704,OpenAI_Codex,feat,8,0
3084977549,OpenAI_Codex,docs,9,0
3084994365,OpenAI_Codex,fix,9,0
3085060101,OpenAI_Codex,refactor,8,0
3085127089,OpenAI_Codex,docs,9,0
3085149493,OpenAI_Codex,feat,9,0
3147187543,OpenAI_Codex,docs,9,0
3225060615,OpenAI_Codex,fix,10,0
3225103857,OpenAI_Codex,fix,10,0
3101747408,OpenAI_Codex,fix,10,0
3208719389,OpenAI_Codex,refactor,9,1
3206144881,OpenAI_Codex,feat,9,0
3206191347,OpenAI_Codex,fix,10,0
3142793429,OpenAI_Codex,fix,9,1
3196491049,OpenAI_Codex,feat,9,0
3196341284,OpenAI_Codex,feat,9,0
3200354775,OpenAI_Codex,feat,9,0
3118983671,OpenAI_Codex,feat,10,1
3074575155,OpenAI_Codex,build,9,0
3120786735,OpenAI_Codex,fix,10,0
3145519211,OpenAI_Codex,fix,10,0
3145547724,OpenAI_Codex,fix,10,0
3084823054,OpenAI_Codex,fix,10,0
3084992272,OpenAI_Codex,fix,10,0
3245682772,OpenAI_Codex,fix,10,1
3115694514,OpenAI_Codex,fix,10,0
3115658682,OpenAI_Codex,fix,10,0
3127064807,OpenAI_Codex,test,9,0
3127143865,OpenAI_Codex,feat,9,0
3101955134,OpenAI_Codex,docs,9,0
3103164129,OpenAI_Codex,feat,9,0
3103366848,OpenAI_Codex,feat,9,0
3104006672,OpenAI_Codex,feat,9,0
3225229319,OpenAI_Codex,feat,9,1
3225241120,OpenAI_Codex,feat,9,0
3225287448,OpenAI_Codex,feat,8,0
3090118666,OpenAI_Codex,docs,9,0
3090153150,OpenAI_Codex,docs,10,1
3070454996,OpenAI_Codex,fix,10,0
3070475757,OpenAI_Codex,fix,10,0
3070485334,OpenAI_Codex,fix,10,0
3070542749,OpenAI_Codex,fix,10,0
3070564684,OpenAI_Codex,fix,10,0
3070568238,OpenAI_Codex,fix,10,0
3070581269,OpenAI_Codex,fix,9,0
3264220173,OpenAI_Codex,feat,9,0
3267155610,OpenAI_Codex,fix,9,0
3220747792,OpenAI_Codex,feat,9,0
3220747183,OpenAI_Codex,feat,9,0
3220746690,OpenAI_Codex,feat,9,0
3220746072,OpenAI_Codex,feat,9,0
3220745828,OpenAI_Codex,test,9,0
3220745484,OpenAI_Codex,test,9,0
3220744959,OpenAI_Codex,test,9,0
3220744411,OpenAI_Codex,test,9,0
3220744168,OpenAI_Codex,test,9,0
3220743672,OpenAI_Codex,test,9,0
3220743377,OpenAI_Codex,test,9,0
3220742656,OpenAI_Codex,test,9,0
3220742291,OpenAI_Codex,test,9,1
3220741719,OpenAI_Codex,test,9,0
3220741314,OpenAI_Codex,test,10,0
3220727712,OpenAI_Codex,feat,9,0
3220651299,OpenAI_Codex,feat,9,0
3264879553,OpenAI_Codex,feat,9,0
3184948003,OpenAI_Codex,docs,9,0
3184948232,OpenAI_Codex,style,9,0
3185017013,OpenAI_Codex,refactor,10,0
3226359574,OpenAI_Codex,fix,10,0
3255518551,OpenAI_Codex,feat,9,1
3083467756,OpenAI_Codex,docs,9,0
3083485555,OpenAI_Codex,test,9,0
3083506151,OpenAI_Codex,fix,9,0
3083762165,OpenAI_Codex,docs,10,0
3083804503,OpenAI_Codex,test,9,0
3180075892,OpenAI_Codex,feat,9,1
3256425266,OpenAI_Codex,fix,10,0
3125639059,OpenAI_Codex,build,9,0
3166744400,OpenAI_Codex,feat,9,1
3129931924,OpenAI_Codex,chore,9,0
3129986397,OpenAI_Codex,docs,9,0
3130034114,OpenAI_Codex,docs,9,0
3239271030,OpenAI_Codex,docs,10,0
3239814789,OpenAI_Codex,feat,10,0
3240875267,OpenAI_Codex,docs,10,0
3189388021,OpenAI_Codex,build,9,0
3189420770,OpenAI_Codex,docs,9,0
3189439799,OpenAI_Codex,test,8,0
3189494718,OpenAI_Codex,feat,9,0
3189583533,OpenAI_Codex,build,9,0
3206740675,OpenAI_Codex,test,9,0
3206744081,OpenAI_Codex,test,9,0
3206745928,OpenAI_Codex,test,9,0
3206746519,OpenAI_Codex,test,9,0
3206749318,OpenAI_Codex,test,9,0
3206749974,OpenAI_Codex,test,9,0
3206752209,OpenAI_Codex,test,9,0
3206756621,OpenAI_Codex,test,9,0
3187069749,OpenAI_Codex,docs,9,0
3188896641,OpenAI_Codex,docs,9,0
3154894326,OpenAI_Codex,feat,9,0
3127234893,OpenAI_Codex,docs,10,0
3074390411,OpenAI_Codex,feat,8,0
3180265272,OpenAI_Codex,test,9,0
3180081680,OpenAI_Codex,docs,10,0
3180038497,OpenAI_Codex,docs,9,0
3186415842,OpenAI_Codex,feat,9,0
3186419851,OpenAI_Codex,test,9,0
3070913901,OpenAI_Codex,feat,9,0
3070937073,OpenAI_Codex,feat,9,1
3070939820,OpenAI_Codex,feat,9,0
3070940788,OpenAI_Codex,feat,9,0
3070944983,OpenAI_Codex,feat,9,0
3070949788,OpenAI_Codex,feat,9,0
3070950635,OpenAI_Codex,feat,10,1
3070954603,OpenAI_Codex,feat,9,0
3070960245,OpenAI_Codex,fix,10,0
3070995753,OpenAI_Codex,feat,9,0
3161100771,OpenAI_Codex,refactor,9,0
3094108927,OpenAI_Codex,feat,9,1
3094138879,OpenAI_Codex,feat,9,0
3094178872,OpenAI_Codex,feat,8,0
3094195323,OpenAI_Codex,test,9,0
3094212039,OpenAI_Codex,docs,9,0
3094218190,OpenAI_Codex,docs,9,0
3094226588,OpenAI_Codex,feat,9,0
3094286578,OpenAI_Codex,feat,9,1
3094332577,OpenAI_Codex,docs,9,0
3094342002,OpenAI_Codex,docs,9,0
3094432123,OpenAI_Codex,docs,9,0
3094452130,OpenAI_Codex,feat,9,1
3094506738,OpenAI_Codex,style,9,0
3094534699,OpenAI_Codex,test,9,0
3094563380,OpenAI_Codex,feat,9,0
3094564232,OpenAI_Codex,feat,9,0
3094565168,OpenAI_Codex,feat,9,0
3219948259,OpenAI_Codex,ci,9,0
3158541943,OpenAI_Codex,docs,9,0
3203923394,OpenAI_Codex,docs,8,0
3203959889,OpenAI_Codex,chore,9,0
3203962578,OpenAI_Codex,feat,9,1
3165020660,OpenAI_Codex,docs,9,0
3125821877,OpenAI_Codex,refactor,8,0
3125954996,OpenAI_Codex,feat,9,0
3126038468,OpenAI_Codex,chore,9,0
3278129499,OpenAI_Codex,feat,9,1
3155213684,OpenAI_Codex,fix,10,0
3155231751,OpenAI_Codex,fix,10,0
3155243298,OpenAI_Codex,fix,10,0
3155249930,OpenAI_Codex,fix,10,0
3155254540,OpenAI_Codex,fix,10,0
3155269851,OpenAI_Codex,fix,10,0
3257786736,OpenAI_Codex,docs,9,0
3257870834,OpenAI_Codex,feat,9,0
3084718415,OpenAI_Codex,feat,9,0
3084780161,OpenAI_Codex,feat,10,0
3188641922,OpenAI_Codex,feat,9,1
3141941138,OpenAI_Codex,docs,8,0
3168272899,OpenAI_Codex,fix,10,0
3249387317,OpenAI_Codex,feat,8,0
3249387711,OpenAI_Codex,feat,9,0
3249390590,OpenAI_Codex,feat,9,0
3249397906,OpenAI_Codex,feat,9,0
3249403210,OpenAI_Codex,feat,9,0
3249413284,OpenAI_Codex,fix,10,0
3249424523,OpenAI_Codex,feat,9,0
3249431231,OpenAI_Codex,feat,9,0
3249431271,OpenAI_Codex,feat,9,0
3249434564,OpenAI_Codex,feat,9,0
3249435118,OpenAI_Codex,fix,10,0
3249442880,OpenAI_Codex,feat,9,0
3249443013,OpenAI_Codex,feat,9,0
3249443041,OpenAI_Codex,feat,9,0
3249490659,OpenAI_Codex,feat,9,0
3249548091,OpenAI_Codex,feat,8,0
3249620501,OpenAI_Codex,fix,9,0
3257356231,OpenAI_Codex,docs,10,0
3179221175,OpenAI_Codex,feat,9,0
3265917444,OpenAI_Codex,fix,10,0
3265929092,OpenAI_Codex,build,9,0
3265942018,OpenAI_Codex,build,9,0
3186298614,OpenAI_Codex,feat,9,0
3186324926,OpenAI_Codex,chore,9,0
3186331079,OpenAI_Codex,perf,9,0
3186334062,OpenAI_Codex,fix,9,0
3186343994,OpenAI_Codex,fix,10,0
3186346363,OpenAI_Codex,perf,8,0
3186356080,OpenAI_Codex,fix,10,0
3186357668,OpenAI_Codex,docs,9,0
3154735294,OpenAI_Codex,feat,9,0
3140792289,OpenAI_Codex,chore,9,0
3140770560,OpenAI_Codex,refactor,9,0
3140721214,OpenAI_Codex,feat,8,0
3274717634,OpenAI_Codex,fix,10,0
3085074194,OpenAI_Codex,feat,9,0
3085082878,OpenAI_Codex,build,9,0
3085118980,OpenAI_Codex,feat,9,0
3085120870,OpenAI_Codex,feat,9,0
3085149115,OpenAI_Codex,chore,10,0
3085150302,OpenAI_Codex,chore,10,0
3085153537,OpenAI_Codex,feat,10,1
3085154567,OpenAI_Codex,feat,10,0
3085267269,OpenAI_Codex,feat,9,1
3225959128,OpenAI_Codex,test,9,0
3128083844,OpenAI_Codex,feat,9,0
3128100339,OpenAI_Codex,feat,9,0
3128101004,OpenAI_Codex,feat,9,0
3128113639,OpenAI_Codex,feat,9,0
3128117780,OpenAI_Codex,fix,10,0
3128117880,OpenAI_Codex,fix,9,0
3128120805,OpenAI_Codex,test,9,0
3128121402,OpenAI_Codex,docs,9,0
3186711938,OpenAI_Codex,style,9,0
3186900986,OpenAI_Codex,feat,9,0
3186902227,OpenAI_Codex,feat,9,0
3186904451,OpenAI_Codex,docs,9,0
3186905290,OpenAI_Codex,feat,9,0
3186917093,OpenAI_Codex,feat,8,0
3186922750,OpenAI_Codex,feat,9,0
3186944788,OpenAI_Codex,feat,9,0
3186945466,OpenAI_Codex,feat,9,0
3241104236,OpenAI_Codex,feat,9,1
3208355417,OpenAI_Codex,refactor,9,0
3208360360,OpenAI_Codex,refactor,10,0
3208470723,OpenAI_Codex,feat,7,0
3208553548,OpenAI_Codex,chore,9,0
3277807723,OpenAI_Codex,feat,9,0
3277801154,OpenAI_Codex,feat,9,0
3245063215,OpenAI_Codex,feat,9,0
3123638556,OpenAI_Codex,fix,10,1
3123638990,OpenAI_Codex,fix,10,0
3123639861,OpenAI_Codex,fix,10,0
3123772658,OpenAI_Codex,fix,10,0
3123812699,OpenAI_Codex,fix,10,0
3123997500,OpenAI_Codex,fix,10,0
3177919185,OpenAI_Codex,feat,9,0
3120065932,OpenAI_Codex,fix,10,0
3120335173,OpenAI_Codex,fix,10,0
3120466029,OpenAI_Codex,fix,10,1
3158655380,OpenAI_Codex,test,9,1
3158661119,OpenAI_Codex,test,9,0
3158683132,OpenAI_Codex,test,9,0
3158817834,OpenAI_Codex,test,9,0
3158821707,OpenAI_Codex,test,9,0
3158839003,OpenAI_Codex,test,9,1
3158840896,OpenAI_Codex,test,9,1
3158858339,OpenAI_Codex,test,9,0
3158915124,OpenAI_Codex,test,9,0
3158931902,OpenAI_Codex,test,9,0
3158951972,OpenAI_Codex,test,9,0
3159956159,OpenAI_Codex,test,9,0
3159966989,OpenAI_Codex,test,9,0
3160158938,OpenAI_Codex,test,9,0
3160552307,OpenAI_Codex,test,9,0
3160565817,OpenAI_Codex,test,9,0
3160606842,OpenAI_Codex,docs,9,0
3160630473,OpenAI_Codex,test,9,0
3144443869,OpenAI_Codex,fix,10,0
3144316935,OpenAI_Codex,fix,10,0
3184997291,OpenAI_Codex,feat,9,0
3185077325,OpenAI_Codex,docs,9,0
3090974112,OpenAI_Codex,feat,10,0
3091013980,OpenAI_Codex,fix,10,0
3091114572,OpenAI_Codex,test,9,0
3091222365,OpenAI_Codex,feat,10,0
3091230139,OpenAI_Codex,feat,9,1
3091275730,OpenAI_Codex,test,9,0
3091319785,OpenAI_Codex,test,9,0
3091362888,OpenAI_Codex,feat,10,0
3091449663,OpenAI_Codex,test,9,0
3163339430,OpenAI_Codex,docs,10,0
3235471603,OpenAI_Codex,feat,8,0
3236346100,OpenAI_Codex,test,9,0
3236351824,OpenAI_Codex,fix,9,0
3236352907,OpenAI_Codex,feat,9,0
3236358471,OpenAI_Codex,feat,9,0
3236363718,OpenAI_Codex,chore,8,0
3236366702,OpenAI_Codex,fix,9,0
3236375524,OpenAI_Codex,fix,9,0
3236377840,OpenAI_Codex,feat,9,0
3236423980,OpenAI_Codex,feat,8,1
3236499567,OpenAI_Codex,fix,9,0
3236563703,OpenAI_Codex,test,8,0
3254327333,OpenAI_Codex,fix,10,0
3254257438,OpenAI_Codex,fix,10,0
3158851547,OpenAI_Codex,test,9,0
3158864704,OpenAI_Codex,test,9,0
3158867625,OpenAI_Codex,test,9,0
3158889849,OpenAI_Codex,test,9,0
3158894747,OpenAI_Codex,test,9,0
3158898322,OpenAI_Codex,test,9,0
3158904555,OpenAI_Codex,fix,9,1
3158918323,OpenAI_Codex,test,9,0
3158961701,OpenAI_Codex,test,9,0
3158973172,OpenAI_Codex,feat,9,0
3104252319,OpenAI_Codex,refactor,8,0
3104440672,OpenAI_Codex,feat,9,0
3254404801,OpenAI_Codex,build,9,0
3254497057,OpenAI_Codex,ci,9,1
3254503350,OpenAI_Codex,test,9,0
3083342591,OpenAI_Codex,fix,10,0
3083504311,OpenAI_Codex,feat,8,0
3083506693,OpenAI_Codex,refactor,9,0
3118688410,OpenAI_Codex,fix,10,1
3119042046,OpenAI_Codex,fix,10,0
3119051355,OpenAI_Codex,fix,10,0
3119347228,OpenAI_Codex,fix,10,0
3119367169,OpenAI_Codex,fix,10,0
3154764442,OpenAI_Codex,refactor,8,0
3253513100,OpenAI_Codex,fix,10,0
3253519960,OpenAI_Codex,feat,8,0
3253522945,OpenAI_Codex,fix,10,0
3253536630,OpenAI_Codex,feat,9,0
3253579633,OpenAI_Codex,fix,10,0
3253621767,OpenAI_Codex,feat,10,0
3237839643,OpenAI_Codex,fix,9,0
3186747847,OpenAI_Codex,fix,9,0
3118844575,OpenAI_Codex,feat,9,0
3118824278,OpenAI_Codex,feat,9,0
3118804718,OpenAI_Codex,feat,9,0
3118754968,OpenAI_Codex,feat,9,0
3118752136,OpenAI_Codex,feat,9,0
3118708128,OpenAI_Codex,feat,10,1
3166406099,OpenAI_Codex,feat,8,0
3166489137,OpenAI_Codex,feat,9,0
3166522800,OpenAI_Codex,docs,10,0
3166525060,OpenAI_Codex,docs,10,0
3166529676,OpenAI_Codex,docs,10,0
3166573874,OpenAI_Codex,feat,9,0
3166590315,OpenAI_Codex,docs,10,0
3246795408,OpenAI_Codex,test,9,0
3246796210,OpenAI_Codex,fix,9,0
3246797725,OpenAI_Codex,feat,9,0
3246798003,OpenAI_Codex,feat,9,0
3229388782,Cursor,feat,9,1
3229430451,Cursor,fix,10,0
3229479550,Cursor,docs,9,0
3229516571,Cursor,feat,9,0
3229550409,Cursor,feat,8,0
3229562306,Cursor,build,8,0
3229562614,Cursor,fix,10,0
3229564036,Cursor,ci,9,0
3198797332,Cursor,feat,9,0
3198941408,Cursor,perf,9,1
3198963045,Cursor,feat,9,0
3199109313,Cursor,feat,9,0
3199151594,Cursor,feat,8,0
3199161790,Cursor,fix,10,0
3266816243,Cursor,feat,8,0
3214915262,Cursor,feat,9,1
3214923038,Cursor,feat,9,0
3214924127,Cursor,fix,10,1
3214946598,Cursor,feat,8,0
3214990325,Cursor,fix,9,0
3214991418,Cursor,feat,9,0
3215020726,Cursor,chore,10,0
